ID	id	text	isgreen	sentiment	stance
1680979435615313922	1792	Harriet Goldberg is the composer of “My Time to Fly,” also known as the song you have heard while on hold. She calls herself a “late blooming, part-time musician” who didn’t act upon her love of music until she was in her late 40s. 	Not eco-related		
1681483997736468481	2361	The distinctive terrain—from its hills and ridges to its rocks and fields—played a pivotal role in the July 1863 battle whose victory revitalized the Union   	Not eco-related		
1666142928270442496	4483	Our views of bats are often based more on fiction than fact. In this episode of #OverheardNatGeo, originally published in 2021, Nat Geo Explorer at Large Rodrigo Medellín explains how much we need bats with the help of facts, science, and tequila    	Not eco-related		
1683544323755786240	2850	As sandhill crane numbers soar, they’re expanding their range into urban areas. While scientists surmised that urban sprawl would lead populations of these impressive birds to plummet, research shows the opposite.	Eco-related	Neutral	Neutral
1670751278996262915	4103	#sustainable #tourism has gained significant popularity & a lot of attention. People have become more conscious of the #environment , due to which they have started to prioritize #responsible and #Environmentally friendly #travel .  #Tourisminsights 	Eco-related	Positive	Supportive
1671910221856292865	2995	Here are the World News Highlights from this week in Areas & Producers. Please follow the pub or #Twitter DM me for more content! #WorldNews #Geopolitics #Area #Studies #Politics #PoliticsToday #CurrentAffairs #GlobalCitizen #Energy #Environment #Trending  	Not eco-related		
1581015784435765248	4642	At Worl Wangkiny, Aboriginal guides point out Larawag, Wurren, Ginan, and Unurgunite, four stars the International Astronomical Union has re-cataloged by those traditional names. 	Not eco-related		
1581721709979148288	3656	"""It's really important for the administration to push for climate finance that's necessary for low-income, climate-vulnerable countries to make a clean energy transition and cope with climate impacts."" "	Eco-related	Positive	Supportive
1542887003846500358	2307	The good news, such as it may be, is that the court didn’t go so far as to completely strike down the EPA’s authority to regulate greenhouse gas emissions, as some feared it would. 	Eco-related	Positive	Supportive
1666899335009714178	1930	🔴 A crow in north London has drawn blood on residents in attacks to protect its young forcing people to carry umbrellas to fight it off   	Not eco-related		
1629164443652313094	3375	Show your love for nature by doubling the impact of your donation! See if your employer will match your gift to The Nature Conservancy during Matching Gift Month. Learn more:    📸: Andy Raupp/TNC Photo Contest 2021 	Eco-related		Supportive
1670831321717915652	3878	Not sure what to do with Hazardous waste? ☢️⚠️    #hazardouswaste #waste #environment #recycle #hazardous #oilandgas #chemical #goldcoast #toowoomba #brisbane #hazbox #intexo #gowithintexo #dangerousgoods #labpack #bestfriend #bestfriends #savetheplanet 	Eco-related	Neutral	Supportive
1566943764006027264	1936	Called tepuis, these flat-topped peaks emerge from the rainforest like islands poking out of a foggy ocean—each one fostering unique lifeforms potentially found nowhere else 	Not eco-related		
1681902366113529858	4186	🚫🥩 Outrageous proposal or necessary change? 😱 Leading scientists urge EU Commission to raise taxes on red meat and make plant-based alternatives mandatory! 🌱 Europeans might be forced to go vegan or switch to insect 'meat' under these bold recommendations.  🤔 … 	Eco-related	Positive	Skeptical/Opposing
1673258226865909762	2155	Sell smart, live smarter! 💪💰. Upgrade your old appliances and help create a greener future by responsibly disposing of outdated equipment.🌱  #dig2l #MondayMotivation #MondayMood   #Mondayvibes #greenexchange #environment #hasslefree #smartsell #preloved #preowned #appliances 	Eco-related		Supportive
1252399846213869576	3532	"Dr. Jane Goodall: ""We need to realize that unlimited economic development on a world with finite natural resources and growing human populations can’t work.""    "	Eco-related	Negative	Supportive
1663252365216972812	2592	Stewart McMorrow, the wildfire resilience staff chief for CalFire, is working with a team to revive a reforestation effort needed to plant the forests of the future.  	Eco-related	Positive	Supportive
1665697595275051008	2657	At Rishabh, we're not just focused on creating an impact for people but also for the environment. We walk the talk to cherish our natural resources that lead up to a healthier and more sustainable future.  #Environment #Climate #EnvironmentDay #WorldEnvironmentDay 	Eco-related	Positive	Supportive
1639273481048150024	3664	Whether through drought or flooding, #ClimateChange is often first seen through water, and these challenges are only expected to increase.  The good news? If we invest in nature, we can protect and restore critical water systems for both people and nature.  	Eco-related	Positive	Supportive
1669058285897412614	4173	"🖊 ""I feel nauseous reading the sanctimonious moralising of those who appear to know little about premature babies, or prison for that matter"" | Writes    Read the full column below ⤵️  "	Not eco-related		
1671176247735361538	4538	What a great farm visit with   &   taking a closer look at Integrated Pest Management, biodiversity measures & conservation! 🦋🌻 #nature #insectweek #biologicalcontrol #ipm #integrated #environment	Eco-related	Positive	Supportive
1672265691364245505	4266	"""There's a learning curve here... Zambia's used as a guinea pig""  President Hakainde Hichilema tells  Zambia's breakthrough debt relief deal sets a precedent for other nations  Paris summit updates:  "	Not eco-related		
1667737418127253504	4621	#ClimateChange gives new meaning to the old phrase 'a rolling stone gathers no moss'.  Say 'No mas' to global warming. (World Economic Forum) #Environment  	Eco-related	Neutral	Supportive
1593728295157526529	2281	“This isn’t just about biodiversity, it’s about our soul, our happiness, our healing, our ancestors. That’s what made our nomination stand out among all the other ones.” 	Eco-related		Supportive
1668214305639022593	1869	Odey Asset Management has insisted it is not considering blocking investors withdrawing money from any of its funds, a spokesman has confirmed, following assault allegations against its founder Crispin Odey 	Not eco-related		
1574097905593585664	3172	Coyotes look before crossing a street. Black bears know when it’s trash day. The more scientists look, the more they find species adapting to urban life in unprecedented ways 	Eco-related	Negative	Neutral
1614006918086905868	4445	The essays in How Far the Light Reaches resist tidy summaries and neat conclusions. Instead, Imbler lays bare the inherent messiness of living a life—whether that life takes place underwater or on land. 	Not eco-related		
1671865802029449217	3052	Was at a very good and informative tour of dementia design and technology suite for care professionals today at   Iris Murdoch Centre. #dementia #Alzheimers #environment	Not eco-related		
1574807342713118720	3266	When 22-year-old Argentine climate activist Eyal Weintraub realized that there were few resources about the climate crisis for Spanish speakers, he made a podcast to reach them.   Hear more on the latest episode of #OverheardNatGeo  	Eco-related	Positive	Supportive
1625638852806287363	2024	Happy Valentine’s Day! Enjoy this footage from the Nat Geo #PhotoArk of two juvenile brown-throated sloths cuddling at the Toucan Rescue Ranch in San Josecito, Costa Rica  	Not eco-related		
1562517645391319040	4423	Richard Taylor is a physicist at the University of Oregon who studies how our relationship to geometric shapes in nature—fractals—bring calm and a sense of belonging. 	Not eco-related		
1673277267898961921	1875	Companies in the #smartagriculture industry revolutionized the #farming of crops creating a positive impact on the environment and social aspects of the ESG.        #smartfarming #esg #social #environment #governance #sustainability #agriculture	Eco-related	Positive	Supportive
1668427925635362818	3004	🛒 The Government has insisted it will press ahead with plans to ban ‘buy one, get one free’ supermarket offers despite its own predictions showing it will only result in a reduction of four calories per person 	Not eco-related		
1674933389114109952	4344	Essential reading about #NetZero &  Alarmism. Consensus of opinion on Climate Emergency is about as reliable as science of #COVID19 lockdowns! The climate scaremongers: Wind power is cheap? Don't fall for the con - The Conservative Woman  	Eco-related		Skeptical/Opposing
1671594217905217537	4315	"""...the topic is a good discussion to have with kids."" Chris Salce on the importance of the themes of Rebirth.  #SupportIndieFilm #Rebirth #Animation #Environment "	Not eco-related		
1590087426927898624	2371	Enthusiasm for reforestation as a climate solution is growing. So, where are we going to plant all those new trees? With up to 146 million acres of opportunity in the U.S., there are a LOT of possibilities. 🌲 	Eco-related	Positive	Supportive
1681824390592200704	2495	Political climate change is real & dangerous to us all, but the propaganda narrative the corrupt globalists vomit forth of climate change driven by carbon dioxide is a blatant fraud! ~Top Geologist blows the whistle on the scam. #ClimateCult	Eco-related	Negative	Skeptical/Opposing
1668201802771099651	4723	The state pension is one of the most valuable benefits you can access in your lifetime.    outlines four ways to boost your state pension benefit, and give yourself a more comfortable retirement ⬇️ 	Not eco-related		
1669157790378598401	2434	A voluntary recall of frozen strawberries has been expanded as the FDA has linked more retailers to a string of nine hepatitis A cases that date back to last year. 	Not eco-related		
1587144914168602624	4396	Lydia Millet's latest novel, Dinosaurs (W.W. Norton, 2022), is the deceptively simple story of an Arizona man's relationship with the family living in a glass house next door. 	Not eco-related		
1615907468378251264	2603	Recycling can be complicated, and the rules outlining how to do it vary from city to city. Here’s how to save your recycling from ending up in a landfill 	Eco-related	Positive	Supportive
1673370193312075777	2511	"Wagner mercenary leader Yevgeny Prigozhin spoke for the first time since leading an armed rebellion to insist he had no intention of ousting Putin’s government.  ""We turned around in order not to shed the blood of Russian soldiers,"" he said  "	Not eco-related		
1575198786519023662	4436	I also write often about Latin American communities in the United States. This reported essay of mine, about the NYC borough of Queens, explores what it means to be “American” along one of the most linguistically diverse streets in the world:  	Not eco-related		
1669318618809614337	3391	🔴 NEW: The man suspected of fatally stabbing three people on the streets of Nottingham is a former University of Nottingham student, police have said 	Not eco-related		
1670612218080280578	3500	Resolved no one will be allowed to dispose sacrificial animal hides in water bodies.Will cooperate with  & for proper disposal.  land encroachers getting exposed by their anti-conservation activities/fake propaganda. Together, let's safeguard our #environment 	Eco-related	Positive	Supportive
1672215363927277568	1761	🎶 From Elton John’s last concert on British soil to a rumoured Foo Fighters set, here are the acts you shouldn’t miss this year 	Not eco-related		
1584278529427968000	3398	"“Our politics are not conducive to #rewilding. But it’s ambitious ideas like this that give us a blueprint so that species can continue to thrive."" "	Eco-related	Negative	Supportive
1535630455214690304	4676	"""Nature has been my escape from many challenges with my identity and also a place to go, just to think and be fully present with myself."" "	Not eco-related		
1682787567144517632	1844	"Gov't spending history: From when Al Gore went to the ""Earth Summit"" in Rio in FY 1993 until he won the Nobel Prize in 2007 Gov't spent more on what the climate is doing than the Space Program. Did anyone look outside? They want your $. From  "	Eco-related		Skeptical/Opposing
1671869564244598784	2561	The Bank of England’s shock decision to raise borrowing costs a half percentage point divides business groups, consumer advocates and economists in their reaction 	Not eco-related		
1672971660922691584	3135	Thousands of Russian mercenaries killed in Ukraine are inadvertently helping stoke a cash boom at home as money paid to their families in compensation arrives stuffed in bags 	Not eco-related		
1667549340393435136	3679	 Make no mistake #SueGray is a great signing for the next UK Government. Now I would like to see #Starmer try and woo #CarolineLucas as a special advisor on #Environment. And get #GaryLineker to sign in the transfer of power window as special advisor on Culture, Media and Sport! 	Not eco-related		
1574847258520076288	3733	Correction: Eyal Weintraub works as a producer on the podcast, Lo Que Haces Cuenta, which unpacks the climate crisis and explores the everyday ways people can fight it.  As a Nat Geo Young Explorer, Weintraub is working to change the climate conversation across Latin America	Eco-related	Positive	Supportive
1672923713304424449	2081	"Greenpeace co-founder, Dr. Patrick Moore, on the genocidal nature of Net Zero policies:""We're now facing a situation where a huge number of very powerful organisations and elites are calling for policies that are basically a suicide pact. Basically a death wish... They might not want to say it out loud, but there's a lot of people who think there's too many people.""Full interview:  more content like this, visit:  #ClimateCult #NetZero #NetZeroScam"	Eco-related		Skeptical/Opposing
1665636515282829313	1708	Let's unite to protect our mother nature and combat climate change, reduce pollution, conserve resources, and promote biodiversity for our own greener days.  Together, let's make every day Earth Day!  Happy World Environment Day!  #Worldenvironmentday #June5 #environment 	Eco-related	Positive	Supportive
1587862012876529665	2455	An important step forward in advancing the evolution of carbon accounting: A new methodology developed by TNC with  will help ensure transparent, measurable and meaningful carbon reductions. 👏 	Eco-related	Positive	Supportive
1565809330158460930	4346	When most people tour around Victoria, British Columbia, they see an attractive city with well-kept houses and plenty of trees, flowers, and green space. But biologist Kristen Miskelly sees what’s missing. 	Eco-related	Neutral	Supportive
1455326481907863562	3797	The climate crisis is a water crisis. Join us in-person or virtually at the #COP26 Water Pavilion to explore how we can build a just, inclusive, and water-resilient future.   #Water4Climate 	Eco-related	Positive	Supportive
1683041723671347201	3238	When you silence people who know the truth, the paid ones fall in line.Humans DO NOT cause climate change. The distance the earth 🌎 is from the sun 🌞 always will 	Not eco-related		
1684639434275221504	3898	Almost daily,  #lunaticLeftists publish 'news' about 'global warming' and warn that the world will end (again, like last year!) because it is so hot ..... during the summer.#globalwarminghoax  #lies 	Eco-related		Skeptical/Opposing
1672702557364338689	2079	Wagner mercenary leader Yevgeny Prigozhin halted his advance toward Moscow and sent his fighters back to their bases, defusing for the moment what had become the biggest threat to Putin’s grip on Russia in his 23-year rule 	Not eco-related		
1673687653403832320	3767	Oil demand is entering the crucial summer driving season in the US, but it may not be enough to revive the market, writes  	Eco-related	Negative	Neutral
1584726440901283840	2270	Drugs modeled on natural compounds could help people with anxiety, depression, and addiction. But can side effects, like long-and-winding trips, be eliminated while keeping the therapeutic benefits? 	Not eco-related		
1447356069060227081	3215	Amidst all the action at #COP15, we want to make sure to cover the main idea: Biodiversity.   Here's what it is, and why it matters.  	Eco-related	Positive	Supportive
1667247720539607060	3136	New York State lawmakers are expected to conclude the 2023 legislative session this weekend with few marquee policy wins and a notable failure to address the state’s critical housing needs. Here’s what has gotten done, or fallen by the wayside, so far. 	Not eco-related		
1665644730619756544	3031	It's #WorldEnvironmentDay2023!  Yesterday we came together with the #community to design the #environment of our future park for #wildlife and for all people to enjoy.   Exploring new ways to protect #Nature and bring people together to experience the #wild was exciting! 	Eco-related	Positive	Supportive
1359209087066656768	1752	. also announces 2 series from #FreeSolo’s award-winning team: ‘Into the Unknown’ (wt), that goes inside the minds of adventure athletes and a pilot for a series called ‘Photographer’ that profiles  photographers (wt). #TCA21	Not eco-related		
1590781677944856576	4628	Young people are bringing us an urgent message that demands our attention: we cannot do the bare minimum to fight climate change.   On Youth Day at #COP27, we're inspired by the passion and determination from young people as they demand solutions for a better tomorrow. ✊	Eco-related	Positive	Supportive
1683043185092599808	3105	When I was a kid, every single summer there'd be news reports about 50k people being killed by mudslides and flash #floods in Bangladesh. Hasn't happened for ~20 yrs. Bangladesh got wealthier and put prevention mechanisms in place. Stop fear mongering, BBC.	Eco-related		Skeptical/Opposing
1665638394024677377	3571	Save the #trees our ancestors planted and plant new ones as a gift to the next generation. Make #WorldEnvironmentDay more successful by planting more trees.  #environment #nature #environmentday #gogreen #earth #saveearth #ecofriendly #savetheplanet #planttrees #plantatree 	Eco-related		Supportive
1683325935200919552	3041	On July 25, 1936 Logan, Iowa was 117F - one of forty-one days over 100F that summer. By contrast, Logan hasn't made it to 100F for eleven years. US summers used to be much hotter. 	Eco-related		Skeptical/Opposing
1673278998565081089	3061	"🧵 NEW: The Wagner uprising has pierced Vladimir Putin's aura of ""political invincibility""  This is the inside story of the Russian president's bid to reassert control ⬇️ "	Not eco-related		
1584668505332334594	2928	Delighted to see such strong leadership from  on biodiversity ahead of #COP15. With nature loss accelerating, & in the run up to the critical UN nature landmark this December, we urge other countries to follow & also mobilize strongly for nature. #ForNature #NatureNow.	Eco-related	Positive	Supportive
1673714553165602816	2625	"CALL FOR VOLUNTEERS📢Join this project to restore the Black Devon to ""salmon clean"" standards and receive training to become a Guardian of the River✅Learn how to measure and monitor water quality and river habitat✅Training starts 3rd July - sign up now!#environment #river "	Eco-related	Positive	Supportive
1666443496079720448	2177	“Governments need to make broader changes, and quickly, with the best available science in order to protect our rights,” said Rikki Held, 22, the eldest plaintiff for whom the lawsuit is named. by    	Not eco-related		
1671591583165161472	4744	From  Russian hockey player Matvei Michkov, the most fascinating prospect in the 2023 NHL Draft, presents a dilemma for teams. This is why he's worth the risk, our columnist writes.  	Not eco-related		
1666014227755327489	2295	All the regions and chapters of BJS Karnataka have planted around 1242 saplings on the occasion of world environmental day.   We thank each and every Member Of BJS  for their support in this Mega Tree Plantation Drive.  #environment #plants #karnataka #bjs 	Eco-related	Positive	Supportive
1682082107974369281	4264	no surprise from this greenpiss pig reject, ex-con and typical #Liberal shitstain - what a loser this #LPC douchebag is, a dangerous ideologue &  pimp The only fix is #WEXIT #FuckTheEast #FuckOttawa #abpoli #cdnpoli  	Eco-related		Skeptical/Opposing
1666777464322785283	3513	what do you know about World Oceans Day? Here's some facts you would find interesting ! . . . . . . . . . . #oceans #WorldOceanDay #afdclebanon #nature #environment 	Eco-related		Supportive
1555995919379845120	3340	"""While it's far from perfect, the legislation, now called the Inflation Reduction Act, could result in an estimated 31 to 44 percent decline in US greenhouse gas emissions by 2030 if it's passed into law."" "	Eco-related	Positive	Supportive
1587462014921854979	3968	I felt the exhilaration and humility of sharing space with a wild creature more powerful than I. As always in these moments, the world collapsed and I forgot everything, a sensation I hadn’t felt in too long. 	Not eco-related		
1672354222879252481	4599	Interested in learning how air quality monitoring technology produces information for understanding health impacts? Join us for an MIT Alum EESN Webinar:  #environment #airqualitymonitoring #airquality #publichealth #airmonitoring #energy 	Eco-related	Neutral	Supportive
1666185302308954112	2173	A succinct lesson in sustainable development, environment & ecology  in less than an hour by Ketaki Ghate!     #Maharashtra #saveindianrivers #saveourhills #SustainableFuture  #ecology #Environment #development #PuneRiverRevival  #barsurefinery #Pune #PCMC 	Eco-related		Supportive
1665736232431915008	2747	"""The film encourages people to reflect on their #consumption and treat the #environment in a more responsible way.""  Striking new #shortfilm from rising #CG star Ajiao Weiye   Watch:   #3Danimation #rendering #festival #motiondesign #design  "	Eco-related	Positive	Supportive
1683214229573365760	4422	She is correct. It is. Yet they continue. Check out that #carbontax there.  is legit a real scary thing. Note the #WHO, #federalreserve and #dod are listed in here. You worried for your real safety yet? #protectfreespeech #speak	Eco-related		Skeptical/Opposing
1659348160286711810	3531	A court battle kicked off in Montana after a group of TikTok users challenged the state’s new TikTok ban. The users said in a lawsuit that the law violated their First Amendment rights and claimed that the ban far outstripped the state’s legal authority. 	Not eco-related		
1592626042874707968	4749	What is clear is that in California, “there is a notable gap between the acres planned for prescribed burning and the acres actually burned each year.” 	Eco-related	Negative	Neutral
1671236404385558532	2808	#California's beaches are eroding and will continue to do so without intervention. UCI coastal dynamics expert Brett Sanders  offers solutions. #environment #beaches   	Eco-related	Negative	Supportive
1672519865679134722	2964	🔴The US Coast Guard said that the debris from the Titan found on Thursday was “consistent with a catastrophic implosion”. So what happened?  Find out here:  	Not eco-related		
1673937559477448706	1915	The world’s biggest producer of luxury goods has emerged as a favorite among fund managers marketing themselves as promoters of environmental and social goals 	Eco-related	Neutral	Neutral
1576199756275130369	4735	The dolphins’ deaths come at a time when some countries in Europe and elsewhere are increasingly banning cetacean captivity and entertainment.   In the U.S., however, dolphin programs continue to be popular—with 446 bottlenose dolphins living in captivity 	Eco-related	Negative	Neutral
1671198752009334785	2372	"John Corbett was defined by the role of Aidan in “Sex and the City,” not always comfortably. In ""And Just Like That …” he's repising it.  “I’ve made friends with the idea of, this is just what I do,” he said.  "	Not eco-related		
1524059317753819136	3012	These 10 parks are the superstars of the system—but they offer just a glimpse of the variety to be found in the 63 national parks in the U.S.  	Not eco-related		
1455956742899109889	3718	Want to see more updates from #COP26 and why nature should be part of the solutions? Follow  for daily updates on the important outcomes from Glasgow.	Eco-related	Neutral	Supportive
1592807171645149188	3974	We have been working closely with the countries on this effort, to show how we can change the way the world thinks about financing nature, and make the global economy nature positive. Details in this infographic:   #NaturePositive	Eco-related	Positive	Supportive
1684817784922914816	3482	 #Nonsense ignore these idiots... #UK #EU #NetZero is about control, total control not the climate which is just fine thank you!    	Eco-related		Skeptical/Opposing
1567549005017538561	4217	Travelers are discovering the ocean’s vast, secretive world of biofluorescence—a seascape where fish glow in lime-green patterns, corals sway in neon hues, and shimmering seahorses could be mistaken for extraterrestrials  	Not eco-related		
1674180468760014849	4823	An Indiana man charged with killing two teenage girls confessed multiple times to the murders in a phone call to his wife while in prison, according to court documents, the AP reports 	Not eco-related		
1671913842157256707	2461	I WARRIOR LIKE  Ada Lovelace  If it is important to you, WARRIOR-FOR-IT Blaze you own path #nonfiction  #selfhelp  #book    Be the best you want to be  #writing  #art  #advocate   #family  #Love  #Equality   #environment  #humanity   #KindleUnlimited 	Not eco-related		
1589731686304153600	3859	The Crooked River and Smith Rock Group is seen at early morning in this photo #ShotOnSnapdragon in Smith Rock State Park. Paid content for  	Not eco-related		
1674209832864215041	4653	NDP Leader Jagmeet Singh says Canada’s government should look at taxing excess profits instead of relying on higher interest rates to bring down inflation 	Not eco-related		
1667847896123822083	4342	🔴 The Manchester Mayor has flourished since liberating himself from Westminster. But he hasn’t ruled out a return to national politics  Read our interview with  here ⬇️  	Not eco-related		
1681918619507105794	2410	I went to Crete in 2016. I shared this prior to going in July. I went to Rhodes in 2006, in July, it reached 42.I hope seasoned travellers who frequent these places are not being sucked in to the pathetic climate scam!#ClimateEmergency#ClimateCrisis 	Eco-related		Skeptical/Opposing
1639309605330366465	3580	While President Biden certainly could have stopped the Willow oil drilling project, let's remember to also blame the banks that are actually funding it instead of renewable energy.   	Eco-related	Negative	Supportive
1671110396348956673	2930	In 2020 we founded a #NotForProfit #SocialEnterprise to take over Dsposal’s Directory, Waste Thesaurus & data infrastructure that we believe should be safeguarded for the benefit of the #environment & #society. 	Eco-related	Positive	Supportive
1683890709353443329	2982	As much as I'd like to hope this is just grassroots education re. scientific opposition to AGW and climate alarmism as well as the fraud of renewable energy,this may be a controlled pivot.Europe may be pivoting away from  back to fossil fuels & nuclear for WW3 	Eco-related		Skeptical/Opposing
1491129336958963717	4909	Experts estimate that as many as 1,000 ships from the transatlantic slave trade sank. How many have been found and properly documented? Less than 10. Read more about it in our March cover story!#intothedepths	Not eco-related		
1579049028104224768	4698	Not only is there much we can learn about parasites and ways to use them for our own needs, but we’re also starting to understand their crucial roles in ecosystems 	Eco-related	Positive	Supportive
1683032233651625985	3612	If your climate folk were really arsed, they could do some litter picks. Never seen our streets, alleys and verges so covered in garbage 	Eco-related	Negative	Skeptical/Opposing
1672397908925386752	2503	"LDP MP/ex-#environment minister Koizumi was a CSI researcher as a Columbia grad school student whose advisor was 1 of those ""Japan handlers"" To climb his way up to PM,despite, Pro-#nuke,unlike his dad  ""Sexy"" remark on #climatechange "	Eco-related	Neutral	Skeptical/Opposing
1671748598760079360	4523	🗣‘I’m surprised so many conservatives seem to think government spending is the answer to their problems….’  On #PlanetNormal,  tells  why the Conservatives should revert to their ‘small state roots’ for their economic policies  👉 	Not eco-related		
1672889740268298240	3326	🎾The pair took to the club’s famous No.3 Court for a doubles rally to show their support for the Wimbledon ball boys and girls 	Not eco-related		
1673567483100377088	1900	Russia's Wagner Group led massacres and trained the military in Central African Republic in torture techniques, the US nonprofit the Sentry says in a report 	Not eco-related		
1674101888642617345	2632	What exactly is the AI alignment problem?   offers a definition to  and    Stream new episodes every Wednesday at 8:30pm EST 	Not eco-related		
1094719055452401665	1893	#TheRightStuff from director David Nutter is a scripted series about the historic U.S. space race from  Appian Way and Warner Horizon TV set to begin production this summer. #TCA19	Not eco-related		
1629551300051619840	1876	As the #climatecrisis brings milder winter weather to many places, resorts amp up greenhouse-gas-producing snowmaking efforts. That’s just part of the broader predicament facing people who love to play on snow.  	Eco-related	Negative	Neutral
1648056235474731008	4065	Newly proposed tailpipe emission standards for light vehicles from  could increase the new electric vehicle market share by tenfold in a single decade.  	Eco-related	Positive	Neutral
1671151257946316800	1839	RT  A submersible with five people aboard has gone missing while on a tour of the wreckage of the Titanic off the coast of New…	Not eco-related		
1667180347396702208	2730	✈️ Qantas, the Australian airline, will no longer require its female cabin crew to wear make-up and heels in a change it said was “reflective of the times”.   Full story ⤵️  	Not eco-related		
1290337130414313473	3199	#CitySoReal is a universal and timely story of structural inequality through the lens of Chicago and its heated 2019 mayoral election, premiering on  this fall. #CTAM2020 #TCA20	Not eco-related		
1665416886442504192	2017	A Missouri man is scheduled to be executed on Tuesday, nearly 13 years after a jury convicted him of murdering two jail guards. But now, several jurors aren't so sure about the death sentence. 	Not eco-related		
1671126221004873728	2507	Doorstep by  Federal Minister for Climate Action, Environment, Energy, Mobility, Innovation and Technology of #Austria, at the #Environment Council taking place on 20 June 2023 in #Luxembourg.  	Eco-related	Neutral	Neutral
1460705499066904576	4627	The Maya rainforest: a biodiversity giant.   Also the Maya rainforest: setting a new standard for protecting land and those that depend on it. The latest from Nature Conservancy Magazine, HERE:  	Eco-related	Positive	Supportive
1667137222846324737	3153	#Environment: Video – Watch how Digital Earth Africa aids climate action in Zanzibar  by     #digitalearth #Africa #EO #remotesensing #sustainability #opendata #platform #conservation #Sentinel2 #monitoring 	Eco-related	Positive	Supportive
1665984607286865920	4049	The problem of plastic pollution ain't limited to just WED .. It's our responsibility now to search , brainstorm and implement the Sustainable solutions everyday . Join  to fight wastes. #BeatPlasticPollution #BeatPlasticSaveSoil #environment #Awareness #waste #conscious	Eco-related	Neutral	Supportive
1561292277171064832	2621	The Inflation Reduction Act is the most significant investment the U.S. government has made in fighting climate change.   It also quietly introduced the country’s first ever fee on a greenhouse gas 	Eco-related	Positive	Supportive
1673981283242745856	2373	Low-value plastics come in many forms, such as drinking straws, single-use shopping bags, and plastic wrap or films, many of which are used in online shopping and food delivery packages. #Environment #Indonesia #TheJakartaPost   	Eco-related	Negative	Neutral
1669672706839642115	1897	🇯🇵 Japan has raised the national age of consent from 13, one of the world’s lowest, to 16 years old, as part of a package of sex crime legislation reforms.  It is the first time the of consent has been changed since 1907  	Not eco-related		
1682278782282113025	4846	We survived the volcanic darkness of 536AD, when the sun was hidden for over a year. Why are we so naive about the intentions of climate catastrophists? How much money has been laundered through “green” programs? Energy is energy, green is a colour  	Eco-related		Skeptical/Opposing
1670376867105259521	4024	"🖊 ""Britain has plenty of water, but companies now use climate change as an excuse not to provide it to us"" | Writes Ross Clark  "	Eco-related	Negative	Neutral
1663492973319929857	4196	The conservative government in Alberta, Canada, retained power on Monday but will hold fewer seats in the legislature, voting data from the national broadcaster showed. The result is likely to be seen as a rebuff of the province’s hard-right premier. 	Not eco-related		
1666732050911567873	2685	🔴 The collapse of the Nova Kakhovka dam on Tuesday came as Ukraine prepared to launch a major counteroffensive against Russia’s invasion.  Around 600 sq km of Ukraine’s southern Kherson region remains underwater.  Read more ⤵️  	Eco-related	Negative	Neutral
1672756645942939651	2430	🔴 Wagner’s rebellious mercenary leader will move to Belarus under the terms of a truce agreed with President Putin, the Kremlin has said  Follow the latest updates on the Russia coup in our live blog 👇  	Not eco-related		
1666072748773236738	4261	Did you know that this week is the   #GreenWeek?  From 3 to 11 June the #EU organises online conferences to learn how EU is taking actions to protect, preserve & restore our #environment while promoting sustainable development.  👉Read more: ​ 	Eco-related	Positive	Supportive
1541533604064493569	4763	Talks of addressing the #climate & #biodiversity crises often put land protection first. But we need to talk about the ocean, too.   As TNC's  meets with global leaders to discuss #SDG14, here's her take on prioritizing ocean conservation: 	Eco-related	Positive	Supportive
1654335106826289154	4035	Miep Gies was young, carefree, and opinionated—at a time when opinions could be dangerous. When her boss, Otto Frank, asked her to help hide his family from the Nazis during World War II, she didn’t hesitate  	Not eco-related		
1672504333538140160	2627	🔴President Vladimir Putin told Russians in a televised address that the mutiny by Yevgeny Prigozhin and the Wagner group was “a stab in the back for our troops and the people of Russia.”  Follow the latest updates on our Ukraine live blog here 👉 	Not eco-related		
1684710548037128192	2153	Police drone footage captures a suspected arsonist in Calabria, southern Italy, during the widespread wildfires in Sicily and Sardinia.Search them for WEF paraphernalia 👀 #Greecefires  	Eco-related	Negative	Skeptical/Opposing
1672519956464910336	3654	🇷🇺For Vladimir Putin, this is the end of the road.  He may just survive an armed rebellion by Yevgeny Prigozhin and his Wagner mercenaries but he will be permanently damaged and his Kremlin days are numbered.   Find out why here 👇 	Not eco-related		
1665720620800196611	2908	On #WorldEnvironmentDay, we highlight the amazing contribution by  to knowledge on environmental protection and the rights of nature. Her short film 'Sentinels' will be premiering at the  this Thursday!    Attend➡️  #environment 	Eco-related	Positive	Supportive
1673402175018377231	3122	" The only danger they're in is that of leading miserable, shortened lives of cold, hunger and poverty due to #NetZero policies. Kids, just say, ""No!"" to the ."	Eco-related		Skeptical/Opposing
1673353604244160514	4149	Is Canada so desperate for cash to permanently foul its great natural resources for sake of a bit of rare earth metals destined for EV batteries?   Oh, no!  just greed of some mining companies drives squander of environment -  - #environment #Canada	Eco-related	Negative	Supportive
1684222645066141697	4581	#WEF  #environment A Romanian general reveals the 180 HAARP facilities worldwide are intended to generate “apocalyptic” weather and earthquakes. After Covid & the war, the next wave of terror against mankind is staged to force us into the NWO.	Eco-related		Skeptical/Opposing
