ID	id	text	isgreen	sentiment	stance
1568382396671692803	2229	The new Sustainability-linked Sovereign Debt Hub (SSDH) aims to help reshape sovereign debt markets by providing issuers with technical guidance and connections to build nature and climate outcomes into sovereign bonds. #NatureFinance  	Eco-related	Positive	Neutral
1301583681908289538	3186	"If you missed the virtual launch of  new book ""The Nature of Nature"" last Sunday, you can now watch the recording here + updates on  "	Not eco-related		
1673670533353725954	4622	Putin's one-day mutiny is a reminder that we rely on a commodity with a disproportionate number of politically or economically unstable producers, says   via 	Not eco-related		
1641187222538862592	3490	Fur seals are among the best-studied marine mammals on the planet, with pelt-profit-driven data collection reaching back over 100 years. But NOAA cannot say why they continue to decline in numbers decades after the commercial hunt ended. 	Eco-related	Negative	Supportive
1665728102398410753	2269	"""When we protect the rights and lands of indigenous peoples, we are safeguarding biodiversity, ecosystems, and the planet as a whole.""  Myrna Cunningham, Indigenous Rights Advocate #LandRights #IndigenousPeoples #Environment #WorldEnvironmentDay #Pastoralists #HunterGatherers "	Eco-related	Positive	Supportive
1639715021541330944	3609	Millions of fish die in Australia’s Darling River due to low oxygen levels and extreme heat, Utah names the brine shrimp as state crustacean, President Biden designates national monuments, and more environmental news you might have missed. by    	Eco-related	Negative	Neutral
1667637036465963012	3286	If you want a bug repellent that won't stink or leave a puddle of oil on your skin, skip the DEET and get a picaridin formula instead. After testing 23 repellents, this is  favorite.  	Not eco-related		
1492024529790640129	2602	Our new Site Renewables Right map helps companies and communities in the central U.S. find the best places to develop #RenewableEnergy without disturbing wildlife and natural areas.  	Eco-related	Positive	Supportive
1668385596669083653	3553	🇺🇸 Donald Trump will sell $100,000 private candlelit dinners to his wealthy donors at a fundraising reception held hours after his court appearance on Tuesday 	Not eco-related		
1665706830218117121	2388	This #WorldEnvironmentDay, explore our latest thinking on sustainability in Christian Buechel and Gail Stout Perry’s latest article, where they share key steps in reporting and reducing carbon emissions:    #Sustainability #Environment #Data 	Eco-related	Positive	Supportive
1672278179493339136	3373	#sandwellcoronationclean with #students & #teachers from Holly Lodge High School/ College of Science & some of our #volunteers #litterpicked our way around #smethwick 15 bags of litter.  A great way to end the week #community #citizenship #environment   	Eco-related	Positive	Supportive
1666638852432224256	3685	It’s World Ocean Day (8 June)! 🌏🌊🗓️  Our  teaching resources (Years 4-10) make the importance of our oceans and how we connect to and care for them crystal clear.     #teaching #learning #education #worldoceanday #ocean #water #environment 	Eco-related	Positive	Supportive
1430246226088366087	2842	As a megadrought ravages the West, how should we deal with a rising population of wild horses that live and graze on public lands? Nat Geo's wildlife reporter  joins   with the details. 	Eco-related	Negative	Neutral
1673587568246390784	3462	This  needs to be put to bed once & for all. Do you have any idea how much money & damage this scam has done around the world? Wake up, if the Tory Party wants Net Zero taxes, we need a new Conservative Party. #ClimateCult	Eco-related		Skeptical/Opposing
1522335327171620866	3133	Vaquitas are among the most endangered animals on the planet, with only 10 individuals left alive. A new study suggests that these marine mammals have enough genetic diversity to recover—if fishers switch to sustainable gear.  	Eco-related	Negative	Supportive
1669472379234295813	1702	John Kelly, then Donald Trump's chief of staff, and other aides worried in 2017 some documents Trump was bringing to the White House residence were likely presidential records and might go missing. Trump wasn't interested in tracking them, two people said. 	Not eco-related		
1672632217456001025	2035	🗣️ 'What did Putin expect when he opted to make a known criminal like Yevgeny Prigozhin head of the Wagner Group?' asks Con Coughlin.  'His criminal instincts have never been far from the surface in his running of Wagner'  	Not eco-related		
1682181055036674048	1830	By layering disasters on top of floods, they have made it look like all events are increased drastically when only floods have increased. Not to mention many of these floods don't happen in dense human populations. I am also certain they are counting ocean storms.  	Eco-related	Negative	Skeptical/Opposing
